"filename", "language", "TOML", "Batch", "JSON", "Lua", "Markdown", "YAML", "Rust", "Shell Script", "comment", "blank", "total"
"c:\Users\colin\OneDrive\Documents\Projects\JJKBattlegrounds\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\functions\tick.lua", "Lua", 0, 0, 0, 8, 0, 0, 0, 0, 0, 2, 10
"c:\Users\colin\OneDrive\Documents\Projects\JJKBattlegrounds\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\functions\tick_spec.lua", "Lua", 0, 0, 0, 6, 0, 0, 0, 0, 0, 1, 7
"c:\Users\colin\OneDrive\Documents\Projects\JJKBattlegrounds\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\functions\typeof.lua", "Lua", 0, 0, 0, 15, 0, 0, 0, 0, 0, 6, 21
"c:\Users\colin\OneDrive\Documents\Projects\JJKBattlegrounds\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\functions\typeof_spec.lua", "Lua", 0, 0, 0, 17, 0, 0, 0, 0, 0, 4, 21
"c:\Users\colin\OneDrive\Documents\Projects\JJKBattlegrounds\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\functions\warn.lua", "Lua", 0, 0, 0, 12, 0, 0, 0, 0, 0, 3, 15
"c:\Users\colin\OneDrive\Documents\Projects\JJKBattlegrounds\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\functions\warn_spec.lua", "Lua", 0, 0, 0, 38, 0, 0, 0, 0, 0, 9, 47
"c:\Users\colin\OneDrive\Documents\Projects\JJKBattlegrounds\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\init.lua", "Lua", 0, 0, 0, 7, 0, 0, 0, 0, 0, 2, 9
"c:\Users\colin\OneDrive\Documents\Projects\JJKBattlegrounds\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\init_spec.lua", "Lua", 0, 0, 0, 6, 0, 0, 0, 0, 0, 1, 7
"c:\Users\colin\OneDrive\Documents\Projects\JJKBattlegrounds\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\instances\AnalyticsService.lua", "Lua", 0, 0, 0, 3, 0, 0, 0, 0, 0, 1, 4
"c:\Users\colin\OneDrive\Documents\Projects\JJKBattlegrounds\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\instances\AnalyticsService_spec.lua", "Lua", 0, 0, 0, 7, 0, 0, 0, 0, 0, 2, 9
"c:\Users\colin\OneDrive\Documents\Projects\JJKBattlegrounds\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\instances\BaseInstance.lua", "Lua", 0, 0, 0, 282, 0, 0, 0, 0, 9, 104, 395
"c:\Users\colin\OneDrive\Documents\Projects\JJKBattlegrounds\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\instances\BaseInstance_spec.lua", "Lua", 0, 0, 0, 548, 0, 0, 0, 0, 2, 172, 722
"c:\Users\colin\OneDrive\Documents\Projects\JJKBattlegrounds\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\instances\BindableEvent.lua", "Lua", 0, 0, 0, 13, 0, 0, 0, 0, 0, 4, 17
"c:\Users\colin\OneDrive\Documents\Projects\JJKBattlegrounds\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\instances\BindableEvent_spec.lua", "Lua", 0, 0, 0, 15, 0, 0, 0, 0, 0, 6, 21
"c:\Users\colin\OneDrive\Documents\Projects\JJKBattlegrounds\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\instances\BoolValue.lua", "Lua", 0, 0, 0, 14, 0, 0, 0, 0, 0, 4, 18
"c:\Users\colin\OneDrive\Documents\Projects\JJKBattlegrounds\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\instances\BoolValue_spec.lua", "Lua", 0, 0, 0, 9, 0, 0, 0, 0, 0, 2, 11
"c:\Users\colin\OneDrive\Documents\Projects\JJKBattlegrounds\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\instances\Camera.lua", "Lua", 0, 0, 0, 12, 0, 0, 0, 0, 0, 3, 15
"c:\Users\colin\OneDrive\Documents\Projects\JJKBattlegrounds\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\instances\Camera_spec.lua", "Lua", 0, 0, 0, 12, 0, 0, 0, 0, 0, 3, 15
"c:\Users\colin\OneDrive\Documents\Projects\JJKBattlegrounds\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\instances\Configuration.lua", "Lua", 0, 0, 0, 4, 0, 0, 0, 0, 0, 1, 5
"c:\Users\colin\OneDrive\Documents\Projects\JJKBattlegrounds\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\instances\Configuration_spec.lua", "Lua", 0, 0, 0, 7, 0, 0, 0, 0, 0, 2, 9
"c:\Users\colin\OneDrive\Documents\Projects\JJKBattlegrounds\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\instances\ContentProvider.lua", "Lua", 0, 0, 0, 9, 0, 0, 0, 0, 0, 2, 11
"c:\Users\colin\OneDrive\Documents\Projects\JJKBattlegrounds\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\instances\ContentProvider_spec.lua", "Lua", 0, 0, 0, 11, 0, 0, 0, 0, 0, 4, 15
"c:\Users\colin\OneDrive\Documents\Projects\JJKBattlegrounds\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\instances\ContextActionService.lua", "Lua", 0, 0, 0, 19, 0, 0, 0, 0, 1, 4, 24
"c:\Users\colin\OneDrive\Documents\Projects\JJKBattlegrounds\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\instances\ContextActionService_spec.lua", "Lua", 0, 0, 0, 13, 0, 0, 0, 0, 1, 5, 19
"c:\Users\colin\OneDrive\Documents\Projects\JJKBattlegrounds\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\instances\CoreGui.lua", "Lua", 0, 0, 0, 9, 0, 0, 0, 0, 0, 2, 11
"c:\Users\colin\OneDrive\Documents\Projects\JJKBattlegrounds\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\instances\CoreGui_spec.lua", "Lua", 0, 0, 0, 13, 0, 0, 0, 0, 0, 5, 18
"c:\Users\colin\OneDrive\Documents\Projects\JJKBattlegrounds\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\instances\CorePackages.lua", "Lua", 0, 0, 0, 3, 0, 0, 0, 0, 0, 1, 4
"c:\Users\colin\OneDrive\Documents\Projects\JJKBattlegrounds\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\instances\CorePackages_spec.lua", "Lua", 0, 0, 0, 7, 0, 0, 0, 0, 0, 2, 9
"c:\Users\colin\OneDrive\Documents\Projects\JJKBattlegrounds\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\instances\Folder.lua", "Lua", 0, 0, 0, 4, 0, 0, 0, 0, 0, 1, 5
"c:\Users\colin\OneDrive\Documents\Projects\JJKBattlegrounds\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\instances\Folder_spec.lua", "Lua", 0, 0, 0, 7, 0, 0, 0, 0, 0, 2, 9
"c:\Users\colin\OneDrive\Documents\Projects\JJKBattlegrounds\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\instances\Frame.lua", "Lua", 0, 0, 0, 4, 0, 0, 0, 0, 0, 1, 5
"c:\Users\colin\OneDrive\Documents\Projects\JJKBattlegrounds\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\instances\Frame_spec.lua", "Lua", 0, 0, 0, 7, 0, 0, 0, 0, 0, 2, 9
"c:\Users\colin\OneDrive\Documents\Projects\JJKBattlegrounds\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\instances\Game.lua", "Lua", 0, 0, 0, 106, 0, 0, 0, 0, 1, 16, 123
"c:\Users\colin\OneDrive\Documents\Projects\JJKBattlegrounds\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\instances\Game_spec.lua", "Lua", 0, 0, 0, 33, 0, 0, 0, 0, 0, 9, 42
"c:\Users\colin\OneDrive\Documents\Projects\JJKBattlegrounds\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\instances\GuiButton.lua", "Lua", 0, 0, 0, 25, 0, 0, 0, 0, 0, 5, 30
"c:\Users\colin\OneDrive\Documents\Projects\JJKBattlegrounds\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\instances\GuiButton_spec.lua", "Lua", 0, 0, 0, 15, 0, 0, 0, 0, 0, 5, 20
"c:\Users\colin\OneDrive\Documents\Projects\JJKBattlegrounds\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\instances\GuiObject.lua", "Lua", 0, 0, 0, 131, 0, 0, 0, 0, 0, 27, 158
"c:\Users\colin\OneDrive\Documents\Projects\JJKBattlegrounds\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\instances\GuiObject_spec.lua", "Lua", 0, 0, 0, 113, 0, 0, 0, 0, 0, 23, 136
"c:\Users\colin\OneDrive\Documents\Projects\JJKBattlegrounds\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\instances\GuiService.lua", "Lua", 0, 0, 0, 31, 0, 0, 0, 0, 0, 9, 40
"c:\Users\colin\OneDrive\Documents\Projects\JJKBattlegrounds\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\instances\GuiService_spec.lua", "Lua", 0, 0, 0, 39, 0, 0, 0, 0, 0, 9, 48
"c:\Users\colin\OneDrive\Documents\Projects\JJKBattlegrounds\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\instances\HttpRbxApiService.lua", "Lua", 0, 0, 0, 3, 0, 0, 0, 0, 0, 1, 4
"c:\Users\colin\OneDrive\Documents\Projects\JJKBattlegrounds\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\instances\HttpRbxApiService_spec.lua", "Lua", 0, 0, 0, 7, 0, 0, 0, 0, 0, 2, 9
"c:\Users\colin\OneDrive\Documents\Projects\JJKBattlegrounds\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\instances\HttpService.lua", "Lua", 0, 0, 0, 31, 0, 0, 0, 0, 1, 8, 40
"c:\Users\colin\OneDrive\Documents\Projects\JJKBattlegrounds\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\instances\HttpService_spec.lua", "Lua", 0, 0, 0, 43, 0, 0, 0, 0, 0, 16, 59
"c:\Users\colin\OneDrive\Documents\Projects\JJKBattlegrounds\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\instances\Humanoid.lua", "Lua", 0, 0, 0, 44, 0, 0, 0, 0, 0, 12, 56
"c:\Users\colin\OneDrive\Documents\Projects\JJKBattlegrounds\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\instances\Humanoid_spec.lua", "Lua", 0, 0, 0, 41, 0, 0, 0, 0, 0, 12, 53
"c:\Users\colin\OneDrive\Documents\Projects\JJKBattlegrounds\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\instances\ImageButton.lua", "Lua", 0, 0, 0, 40, 0, 0, 0, 0, 0, 8, 48
"c:\Users\colin\OneDrive\Documents\Projects\JJKBattlegrounds\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\instances\ImageButton_spec.lua", "Lua", 0, 0, 0, 19, 0, 0, 0, 0, 0, 4, 23
"c:\Users\colin\OneDrive\Documents\Projects\JJKBattlegrounds\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\instances\ImageLabel.lua", "Lua", 0, 0, 0, 40, 0, 0, 0, 0, 0, 8, 48
"c:\Users\colin\OneDrive\Documents\Projects\JJKBattlegrounds\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\instances\ImageLabel_spec.lua", "Lua", 0, 0, 0, 19, 0, 0, 0, 0, 0, 4, 23
"c:\Users\colin\OneDrive\Documents\Projects\JJKBattlegrounds\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\instances\InsertService.lua", "Lua", 0, 0, 0, 3, 0, 0, 0, 0, 0, 1, 4
"c:\Users\colin\OneDrive\Documents\Projects\JJKBattlegrounds\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\instances\InsertService_spec.lua", "Lua", 0, 0, 0, 7, 0, 0, 0, 0, 0, 2, 9
"c:\Users\colin\OneDrive\Documents\Projects\JJKBattlegrounds\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\instances\IntValue.lua", "Lua", 0, 0, 0, 14, 0, 0, 0, 0, 0, 4, 18
"c:\Users\colin\OneDrive\Documents\Projects\JJKBattlegrounds\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\instances\IntValue_spec.lua", "Lua", 0, 0, 0, 9, 0, 0, 0, 0, 0, 2, 11
"c:\Users\colin\OneDrive\Documents\Projects\JJKBattlegrounds\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\instances\LocalScript.lua", "Lua", 0, 0, 0, 13, 0, 0, 0, 0, 1, 4, 18
"c:\Users\colin\OneDrive\Documents\Projects\JJKBattlegrounds\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\instances\LocalScript_spec.lua", "Lua", 0, 0, 0, 8, 0, 0, 0, 0, 0, 2, 10
"c:\Users\colin\OneDrive\Documents\Projects\JJKBattlegrounds\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\instances\LocalizationService.lua", "Lua", 0, 0, 0, 14, 0, 0, 0, 0, 0, 3, 17
"c:\Users\colin\OneDrive\Documents\Projects\JJKBattlegrounds\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\instances\LocalizationService_spec.lua", "Lua", 0, 0, 0, 33, 0, 0, 0, 0, 0, 6, 39
"c:\Users\colin\OneDrive\Documents\Projects\JJKBattlegrounds\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\instances\LocalizationTable.lua", "Lua", 0, 0, 0, 27, 0, 0, 0, 0, 0, 8, 35
"c:\Users\colin\OneDrive\Documents\Projects\JJKBattlegrounds\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\instances\LocalizationTable_spec.lua", "Lua", 0, 0, 0, 39, 0, 0, 0, 0, 0, 8, 47
"c:\Users\colin\OneDrive\Documents\Projects\JJKBattlegrounds\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\instances\MarketplaceService.lua", "Lua", 0, 0, 0, 25, 0, 0, 0, 0, 0, 5, 30
"c:\Users\colin\OneDrive\Documents\Projects\JJKBattlegrounds\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\instances\MarketplaceService_spec.lua", "Lua", 0, 0, 0, 7, 0, 0, 0, 0, 0, 2, 9
"c:\Users\colin\OneDrive\Documents\Projects\JJKBattlegrounds\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\instances\Model.lua", "Lua", 0, 0, 0, 4, 0, 0, 0, 0, 0, 1, 5
"c:\Users\colin\OneDrive\Documents\Projects\JJKBattlegrounds\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\instances\Model_spec.lua", "Lua", 0, 0, 0, 7, 0, 0, 0, 0, 0, 2, 9
"c:\Users\colin\OneDrive\Documents\Projects\JJKBattlegrounds\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\instances\ModuleScript.lua", "Lua", 0, 0, 0, 11, 0, 0, 0, 0, 0, 3, 14
"c:\Users\colin\OneDrive\Documents\Projects\JJKBattlegrounds\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\instances\ModuleScript_spec.lua", "Lua", 0, 0, 0, 8, 0, 0, 0, 0, 0, 2, 10
"c:\Users\colin\OneDrive\Documents\Projects\JJKBattlegrounds\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\instances\NotificationService.lua", "Lua", 0, 0, 0, 4, 0, 0, 0, 0, 0, 1, 5
"c:\Users\colin\OneDrive\Documents\Projects\JJKBattlegrounds\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\instances\NotificationService_spec.lua", "Lua", 0, 0, 0, 7, 0, 0, 0, 0, 0, 2, 9
"c:\Users\colin\OneDrive\Documents\Projects\JJKBattlegrounds\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\instances\NumberValue.lua", "Lua", 0, 0, 0, 14, 0, 0, 0, 0, 0, 4, 18
"c:\Users\colin\OneDrive\Documents\Projects\JJKBattlegrounds\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\instances\NumberValue_spec.lua", "Lua", 0, 0, 0, 14, 0, 0, 0, 0, 0, 3, 17
"c:\Users\colin\OneDrive\Documents\Projects\JJKBattlegrounds\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\instances\ObjectValue.lua", "Lua", 0, 0, 0, 10, 0, 0, 0, 0, 0, 4, 14
"c:\Users\colin\OneDrive\Documents\Projects\JJKBattlegrounds\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\instances\ObjectValue_spec.lua", "Lua", 0, 0, 0, 14, 0, 0, 0, 0, 0, 5, 19
"c:\Users\colin\OneDrive\Documents\Projects\JJKBattlegrounds\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\instances\ParticleEffect.lua", "Lua", 0, 0, 0, 11, 0, 0, 0, 0, 0, 3, 14
"c:\Users\colin\OneDrive\Documents\Projects\JJKBattlegrounds\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\instances\ParticleEffect_spec.lua", "Lua", 0, 0, 0, 8, 0, 0, 0, 0, 0, 2, 10
"c:\Users\colin\OneDrive\Documents\Projects\JJKBattlegrounds\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\instances\Player.lua", "Lua", 0, 0, 0, 17, 0, 0, 0, 0, 0, 4, 21
"c:\Users\colin\OneDrive\Documents\Projects\JJKBattlegrounds\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\instances\Player_spec.lua", "Lua", 0, 0, 0, 17, 0, 0, 0, 0, 0, 5, 22
"c:\Users\colin\OneDrive\Documents\Projects\JJKBattlegrounds\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\instances\Players.lua", "Lua", 0, 0, 0, 13, 0, 0, 0, 0, 0, 4, 17
"c:\Users\colin\OneDrive\Documents\Projects\JJKBattlegrounds\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\instances\Players_spec.lua", "Lua", 0, 0, 0, 17, 0, 0, 0, 0, 0, 8, 25
"c:\Users\colin\OneDrive\Documents\Projects\JJKBattlegrounds\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\instances\ReplicatedFirst.lua", "Lua", 0, 0, 0, 3, 0, 0, 0, 0, 0, 1, 4
"c:\Users\colin\OneDrive\Documents\Projects\JJKBattlegrounds\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\instances\ReplicatedFirst_spec.lua", "Lua", 0, 0, 0, 7, 0, 0, 0, 0, 0, 2, 9
"c:\Users\colin\OneDrive\Documents\Projects\JJKBattlegrounds\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\instances\ReplicatedStorage.lua", "Lua", 0, 0, 0, 2, 0, 0, 0, 0, 0, 1, 3
"c:\Users\colin\OneDrive\Documents\Projects\JJKBattlegrounds\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\instances\ReplicatedStorage_spec.lua", "Lua", 0, 0, 0, 7, 0, 0, 0, 0, 0, 2, 9
"c:\Users\colin\OneDrive\Documents\Projects\JJKBattlegrounds\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\instances\RunService.lua", "Lua", 0, 0, 0, 20, 0, 0, 0, 0, 0, 8, 28
"c:\Users\colin\OneDrive\Documents\Projects\JJKBattlegrounds\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\instances\RunService_spec.lua", "Lua", 0, 0, 0, 26, 0, 0, 0, 0, 0, 7, 33
"c:\Users\colin\OneDrive\Documents\Projects\JJKBattlegrounds\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\instances\ScreenGui.lua", "Lua", 0, 0, 0, 48, 0, 0, 0, 0, 0, 11, 59
"c:\Users\colin\OneDrive\Documents\Projects\JJKBattlegrounds\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\instances\ScreenGui_spec.lua", "Lua", 0, 0, 0, 21, 0, 0, 0, 0, 0, 5, 26
"c:\Users\colin\OneDrive\Documents\Projects\JJKBattlegrounds\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\instances\Script.lua", "Lua", 0, 0, 0, 13, 0, 0, 0, 0, 1, 4, 18
"c:\Users\colin\OneDrive\Documents\Projects\JJKBattlegrounds\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\instances\Script_spec.lua", "Lua", 0, 0, 0, 8, 0, 0, 0, 0, 0, 2, 10
"c:\Users\colin\OneDrive\Documents\Projects\JJKBattlegrounds\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\instances\ScrollingFrame.lua", "Lua", 0, 0, 0, 76, 0, 0, 0, 0, 0, 16, 92
"c:\Users\colin\OneDrive\Documents\Projects\JJKBattlegrounds\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\instances\ScrollingFrame_spec.lua", "Lua", 0, 0, 0, 65, 0, 0, 0, 0, 0, 11, 76
"c:\Users\colin\OneDrive\Documents\Projects\JJKBattlegrounds\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\instances\ServerScriptService.lua", "Lua", 0, 0, 0, 3, 0, 0, 0, 0, 0, 1, 4
"c:\Users\colin\OneDrive\Documents\Projects\JJKBattlegrounds\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\instances\ServerScriptService_spec.lua", "Lua", 0, 0, 0, 7, 0, 0, 0, 0, 0, 3, 10
"c:\Users\colin\OneDrive\Documents\Projects\JJKBattlegrounds\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\instances\ServerStorage.lua", "Lua", 0, 0, 0, 3, 0, 0, 0, 0, 0, 1, 4
"c:\Users\colin\OneDrive\Documents\Projects\JJKBattlegrounds\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\instances\ServerStorage_spec.lua", "Lua", 0, 0, 0, 7, 0, 0, 0, 0, 0, 3, 10
"c:\Users\colin\OneDrive\Documents\Projects\JJKBattlegrounds\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\instances\StarterCharacterScripts.lua", "Lua", 0, 0, 0, 3, 0, 0, 0, 0, 0, 1, 4
"c:\Users\colin\OneDrive\Documents\Projects\JJKBattlegrounds\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\instances\StarterCharacterScripts_spec.lua", "Lua", 0, 0, 0, 10, 0, 0, 0, 0, 0, 4, 14
"c:\Users\colin\OneDrive\Documents\Projects\JJKBattlegrounds\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\instances\StarterPlayer.lua", "Lua", 0, 0, 0, 9, 0, 0, 0, 0, 0, 4, 13
"c:\Users\colin\OneDrive\Documents\Projects\JJKBattlegrounds\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\instances\StarterPlayerScripts.lua", "Lua", 0, 0, 0, 3, 0, 0, 0, 0, 0, 1, 4
"c:\Users\colin\OneDrive\Documents\Projects\JJKBattlegrounds\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\instances\StarterPlayerScripts_spec.lua", "Lua", 0, 0, 0, 7, 0, 0, 0, 0, 0, 3, 10
"c:\Users\colin\OneDrive\Documents\Projects\JJKBattlegrounds\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\instances\StarterPlayer_spec.lua", "Lua", 0, 0, 0, 12, 0, 0, 0, 0, 0, 5, 17
"c:\Users\colin\OneDrive\Documents\Projects\JJKBattlegrounds\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\instances\Stats.lua", "Lua", 0, 0, 0, 3, 0, 0, 0, 0, 0, 1, 4
"c:\Users\colin\OneDrive\Documents\Projects\JJKBattlegrounds\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\instances\Stats_spec.lua", "Lua", 0, 0, 0, 7, 0, 0, 0, 0, 0, 2, 9
"c:\Users\colin\OneDrive\Documents\Projects\JJKBattlegrounds\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\instances\StringValue.lua", "Lua", 0, 0, 0, 14, 0, 0, 0, 0, 0, 4, 18
"c:\Users\colin\OneDrive\Documents\Projects\JJKBattlegrounds\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\instances\StringValue_spec.lua", "Lua", 0, 0, 0, 9, 0, 0, 0, 0, 0, 2, 11
"c:\Users\colin\OneDrive\Documents\Projects\JJKBattlegrounds\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\instances\TestService.lua", "Lua", 0, 0, 0, 7, 0, 0, 0, 0, 0, 3, 10
"c:\Users\colin\OneDrive\Documents\Projects\JJKBattlegrounds\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\instances\TestService_spec.lua", "Lua", 0, 0, 0, 19, 0, 0, 0, 0, 0, 9, 28
"c:\Users\colin\OneDrive\Documents\Projects\JJKBattlegrounds\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\instances\TextButton.lua", "Lua", 0, 0, 0, 45, 0, 0, 0, 0, 0, 10, 55
"c:\Users\colin\OneDrive\Documents\Projects\JJKBattlegrounds\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\instances\TextButton_spec.lua", "Lua", 0, 0, 0, 24, 0, 0, 0, 0, 0, 4, 28
"c:\Users\colin\OneDrive\Documents\Projects\JJKBattlegrounds\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\instances\TextLabel.lua", "Lua", 0, 0, 0, 61, 0, 0, 0, 0, 0, 13, 74
"c:\Users\colin\OneDrive\Documents\Projects\JJKBattlegrounds\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\instances\TextLabel_spec.lua", "Lua", 0, 0, 0, 28, 0, 0, 0, 0, 0, 3, 31
